Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.488,5.6,2.8,0.37,2.43,7.28,29.67,1.12,0.37,0.19,1.68,,3.92,20.9,20.34,45.35,20.34,4.85,2.43,25.01,0.19,110.85,0.37,59.91,3.17,5.23,27.25,0.19,0.37,52.44,39.38,27.06,27.99,12.88,1.49,36.02,0.19,0.37,2.99,11.01,3.17,0.56,0.75,0,0.19
30.189,5.04,2.43,0.75,2.24,7.65,26.13,1.49,0.93,0.56,1.68,0.19,5.23,22.02,19.97,50.2,21.46,4.85,2.61,26.87,0.19,103.39,0.37,60.65,2.99,5.97,27.62,0.37,0.37,52.63,41.8,27.99,28.18,10.64,0.93,33.59,0.19,0.75,2.99,12.32,0.37,0.75,0.37,0,0.19
30.89,5.23,2.99,0.56,2.24,7.65,31.35,1.49,1.31,1.31,0.93,,5.41,22.58,19.6,53.56,24.26,6.16,2.99,28.74,0.19,109.73,0.37,66.25,4.11,5.6,27.81,0.37,0.37,53.75,41.24,29.67,27.99,11.01,,35.27,0.19,0.37,2.8,12.32,0.93,0.75,0.75,0,0.56
31.593,5.6,2.8,0.37,1.31,6.35,43.11,2.05,0.75,1.12,,,4.67,23.89,19.78,49.83,23.51,5.04,2.8,30.05,0.19,111.79,0.37,69.61,3.92,5.41,30.05,0.37,0.37,53.75,36.58,33.22,19.22,8.77,0.93,36.39,0.19,0.37,3.55,14.56,1.31,1.12,1.12,0,0.56
32.295,6.72,2.99,0.75,2.24,7.65,41.8,8.96,1.87,0.75,0.37,,4.11,24.26,19.6,48.15,23.14,4.85,2.8,30.61,0.19,144.63,0.37,69.42,2.99,4.29,28.93,0.37,0.37,52.07,33.41,34.71,,8.02,0.93,37.88,0.19,0.19,2.8,13.62,3.92,1.87,0.93,0,0.37
32.997,6.91,2.99,0.56,2.43,7.09,40.87,5.41,8.96,1.87,1.12,,5.41,16.8,18.1,48.34,28.18,4.67,2.05,31.73,0.19,148.18,0.37,68.86,2.8,3.73,33.97,0.37,0.37,53.37,32.1,38.07,12.69,8.96,0.75,37.51,0.19,0.56,3.55,14.93,2.43,1.31,0.75,0,0.93
33.699,5.97,2.61,0.56,2.05,8.96,40.68,8.77,7.28,0.75,0.19,,6.35,0.19,20.34,49.83,27.62,6.53,2.43,34.15,0.19,149.49,0.37,64.2,3.73,2.43,30.61,0.37,0.37,53.19,29.67,39.56,33.22,5.79,1.12,33.22,0.19,2.24,3.92,15.49,2.43,1.31,1.49,0,0.19
34.402,6.72,2.43,0.56,2.24,7.84,42.74,10.08,9.52,0.19,0.75,,5.6,,19.97,49.46,26.31,6.53,2.8,32.85,0.19,149.11,0.75,68.86,4.11,,31.73,0.37,0.37,52.63,31.17,40.68,31.35,6.91,0.56,34.71,0.37,2.24,4.48,15.49,0.93,1.49,0.75,0,
35.106,6.72,1.49,0.93,2.8,6.35,44.6,12.69,7.46,1.12,0.93,,4.85,0.37,22.39,51.69,26.13,8.02,1.68,34.9,1.12,152.85,0.75,69.98,4.48,,31.54,0.37,0.37,50.39,33.59,42.55,30.23,7.84,0.93,33.78,0.93,2.8,3.36,15.68,1.68,1.87,1.87,0,
35.808,7.65,2.24,0.75,4.11,6.91,48.15,11.57,9.14,1.49,0.93,,5.6,6.53,20.72,49.83,29.86,5.23,2.24,36.58,0.75,155.46,1.68,74.09,4.48,0.19,31.54,0.37,0.37,49.83,31.73,42.36,27.62,7.09,1.31,32.1,0.19,2.8,3.17,16.42,3.73,1.68,1.12,0,1.12
